songName,albumName,artistName,trackNumber,isExplicit,durationMS,discNumber
Donaukinder,XXI - Klavier,Rammstein,12,false,233893,1
Mein Herz Brennt,XXI - Klavier,Rammstein,13,false,271906,1
Rammlied,Liebe ist für alle da (Special Edition),Rammstein,1,false,318666,1
Ich tu dir weh,Liebe ist für alle da (Special Edition),Rammstein,2,true,301853,1
Waidmanns Heil,Liebe ist für alle da (Special Edition),Rammstein,3,false,212800,1
Haifisch,Liebe ist für alle da (Special Edition),Rammstein,4,false,224906,1
B********,Liebe ist für alle da (Special Edition),Rammstein,5,false,254013,1
Frühling in Paris,Liebe ist für alle da (Special Edition),Rammstein,6,false,284920,1
Wiener Blut,Liebe ist für alle da (Special Edition),Rammstein,7,false,232120,1
Pussy,Liebe ist für alle da (Special Edition),Rammstein,8,true,239080,1
Liebe ist für alle da,Liebe ist für alle da (Special Edition),Rammstein,9,false,205440,1
Mehr,Liebe ist für alle da (Special Edition),Rammstein,10,false,248253,1
Roter Sand,Liebe ist für alle da (Special Edition),Rammstein,11,false,239000,1
Führe mich,Liebe ist für alle da (Special Edition),Rammstein,12,false,273026,1
Donaukinder,Liebe ist für alle da (Special Edition),Rammstein,13,false,317960,1
Halt,Liebe ist für alle da (Special Edition),Rammstein,14,false,260933,1
Roter Sand - Orchester Version,Liebe ist für alle da (Special Edition),Rammstein,15,false,245173,1
Liese,Liebe ist für alle da (Special Edition),Rammstein,16,false,235573,1
Rammlied,Liebe ist für alle da,Rammstein,1,false,318666,1
Ich tu dir weh,Liebe ist für alle da,Rammstein,2,true,301853,1
Waidmanns Heil,Liebe ist für alle da,Rammstein,3,false,212800,1
Haifisch,Liebe ist für alle da,Rammstein,4,false,224906,1
B********,Liebe ist für alle da,Rammstein,5,false,254013,1
Frühling in Paris,Liebe ist für alle da,Rammstein,6,false,284920,1
Wiener Blut,Liebe ist für alle da,Rammstein,7,false,232120,1
Pussy,Liebe ist für alle da,Rammstein,8,true,239080,1
Liebe ist für alle da,Liebe ist für alle da,Rammstein,9,false,205440,1
Mehr,Liebe ist für alle da,Rammstein,10,false,248253,1
Roter Sand,Liebe ist für alle da,Rammstein,11,false,239000,1
Führe mich,Liebe ist für alle da,Rammstein,12,false,273026,1
Donaukinder,Liebe ist für alle da,Rammstein,13,false,317960,1
Halt,Liebe ist für alle da,Rammstein,14,false,260933,1
Roter Sand - Orchester Version,Liebe ist für alle da,Rammstein,15,false,245173,1
Liese,Liebe ist für alle da,Rammstein,16,false,235573,1
Benzin,Rosenrot,Rammstein,1,false,226000,1
Mann gegen Mann,Rosenrot,Rammstein,2,false,230560,1
Rosenrot,Rosenrot,Rammstein,3,false,234706,1
Spring,Rosenrot,Rammstein,4,false,324666,1
Wo bist du,Rosenrot,Rammstein,5,false,235360,1
Stirb nicht vor mir (Don't Die Before I Do),Rosenrot,Rammstein,6,false,245266,1
Zerstören,Rosenrot,Rammstein,7,false,328933,1
Hilf mir,Rosenrot,Rammstein,8,false,283880,1
Te quiero puta!,Rosenrot,Rammstein,9,false,235626,1
Feuer und Wasser,Rosenrot,Rammstein,10,false,312893,1
Ein Lied,Rosenrot,Rammstein,11,false,223480,1
Benzin,Rosenrot,Rammstein,1,false,226000,1
Mann gegen Mann,Rosenrot,Rammstein,2,false,230560,1
Rosenrot,Rosenrot,Rammstein,3,false,234706,1
Spring,Rosenrot,Rammstein,4,false,324666,1
Wo bist du,Rosenrot,Rammstein,5,false,235360,1
Stirb nicht vor mir (Don't Die Before I Do),Rosenrot,Rammstein,6,false,245266,1
Zerstören,Rosenrot,Rammstein,7,false,328933,1
Hilf mir,Rosenrot,Rammstein,8,false,283880,1
Te quiero puta!,Rosenrot,Rammstein,9,false,235626,1
Feuer und Wasser,Rosenrot,Rammstein,10,false,312893,1
Ein Lied,Rosenrot,Rammstein,11,false,223480,1
Reise Reise,Reise Reise,Rammstein,1,false,251146,1
Mein Teil,Reise Reise,Rammstein,2,false,272413,1
Dalai Lama,Reise Reise,Rammstein,3,false,338493,1
Keine Lust,Reise Reise,Rammstein,4,false,222933,1
Los,Reise Reise,Rammstein,5,false,263520,1
Amerika,Reise Reise,Rammstein,6,false,226760,1
Moskau,Reise Reise,Rammstein,7,false,256306,1
Morgenstern,Reise Reise,Rammstein,8,false,239866,1
Stein um Stein,Reise Reise,Rammstein,9,false,232413,1
Ohne dich,Reise Reise,Rammstein,10,false,271173,1
Amour,Reise Reise,Rammstein,11,false,290906,1
Reise Reise,Reise Reise,Rammstein,1,false,251146,1
Mein Teil,Reise Reise,Rammstein,2,false,272413,1
Dalai Lama,Reise Reise,Rammstein,3,false,338493,1
Keine Lust,Reise Reise,Rammstein,4,false,222933,1
Los,Reise Reise,Rammstein,5,false,263520,1
Amerika,Reise Reise,Rammstein,6,false,226760,1
Moskau,Reise Reise,Rammstein,7,false,256306,1
Morgenstern,Reise Reise,Rammstein,8,false,239866,1
Stein um Stein,Reise Reise,Rammstein,9,false,232413,1
Ohne dich,Reise Reise,Rammstein,10,false,271173,1
Amour,Reise Reise,Rammstein,11,false,290906,1
Mein Herz brennt,Mutter,Rammstein,1,false,279893,1
Links 2 3 4,Mutter,Rammstein,2,false,216733,1
Sonne,Mutter,Rammstein,3,false,272440,1
Ich will,Mutter,Rammstein,4,false,217106,1
Feuer frei!,Mutter,Rammstein,5,false,188600,1
Mutter,Mutter,Rammstein,6,false,268600,1
Spieluhr,Mutter,Rammstein,7,false,286173,1
Zwitter,Mutter,Rammstein,8,false,257493,1
Rein raus,Mutter,Rammstein,9,false,189973,1
Adios,Mutter,Rammstein,10,false,228493,1
Nebel,Mutter,Rammstein,11,false,294600,1
Mein Herz brennt,Mutter,Rammstein,1,false,279893,1
Links 2 3 4,Mutter,Rammstein,2,false,216733,1
Sonne,Mutter,Rammstein,3,false,272440,1
Ich will,Mutter,Rammstein,4,false,217106,1
Feuer frei!,Mutter,Rammstein,5,false,188600,1
Mutter,Mutter,Rammstein,6,false,268600,1
Spieluhr,Mutter,Rammstein,7,false,286173,1
Zwitter,Mutter,Rammstein,8,false,257493,1
Rein raus,Mutter,Rammstein,9,false,189973,1
Adios,Mutter,Rammstein,10,false,228493,1
Nebel,Mutter,Rammstein,11,false,294600,1
Spiel mit mir - Live,Live aus Berlin,Rammstein,1,false,323093,1
Bestrafe mich - Live,Live aus Berlin,Rammstein,2,false,229333,1
Weisses Fleisch - Live,Live aus Berlin,Rammstein,3,false,275933,1
Sehnsucht - Live,Live aus Berlin,Rammstein,4,false,265133,1
Asche zu Asche - Live,Live aus Berlin,Rammstein,5,false,204933,1
Wilder Wein - Live,Live aus Berlin,Rammstein,6,false,317133,1
Heirate mich - Live,Live aus Berlin,Rammstein,7,false,376666,1
Du riechst so gut - Live,Live aus Berlin,Rammstein,8,false,324933,1
Du hast - Live,Live aus Berlin,Rammstein,9,false,267506,1
Bück dich - Live,Live aus Berlin,Rammstein,10,false,357866,1
Engel - Live,Live aus Berlin,Rammstein,11,false,357000,1
Rammstein - Live,Live aus Berlin,Rammstein,12,false,329933,1
Laichzeit - Live,Live aus Berlin,Rammstein,13,false,314560,1
Wollt ihr das Bett in Flammen sehen - Live,Live aus Berlin,Rammstein,14,false,352906,1
Seemann - Live,Live aus Berlin,Rammstein,15,false,414333,1
Spiel mit mir - Live,Live aus Berlin,Rammstein,1,false,323093,1
Bestrafe mich - Live,Live aus Berlin,Rammstein,2,false,229333,1
Weisses Fleisch - Live,Live aus Berlin,Rammstein,3,false,275933,1
Sehnsucht - Live,Live aus Berlin,Rammstein,4,false,265133,1
Asche zu Asche - Live,Live aus Berlin,Rammstein,5,false,204933,1
Wilder Wein - Live,Live aus Berlin,Rammstein,6,false,317133,1
Heirate mich - Live,Live aus Berlin,Rammstein,7,false,376666,1
Du riechst so gut - Live,Live aus Berlin,Rammstein,8,false,324933,1
Du hast - Live,Live aus Berlin,Rammstein,9,false,267506,1
Bück dich - Live,Live aus Berlin,Rammstein,10,false,357866,1
Engel - Live,Live aus Berlin,Rammstein,11,false,357000,1
Rammstein - Live,Live aus Berlin,Rammstein,12,false,329933,1
Laichzeit - Live,Live aus Berlin,Rammstein,13,false,314560,1
Wollt ihr das Bett in Flammen sehen - Live,Live aus Berlin,Rammstein,14,false,352906,1
Seemann - Live,Live aus Berlin,Rammstein,15,false,414333,1
Sehnsucht,Sehnsucht,Rammstein,1,false,244426,1
Engel,Sehnsucht,Rammstein,2,false,264266,1
Tier,Sehnsucht,Rammstein,3,false,226066,1
Bestrafe mich,Sehnsucht,Rammstein,4,false,216866,1
Du hast,Sehnsucht,Rammstein,5,false,234226,1
Bück dich,Sehnsucht,Rammstein,6,false,201533,1
Spiel mit mir,Sehnsucht,Rammstein,7,false,285200,1
Klavier,Sehnsucht,Rammstein,8,false,262053,1
Alter Mann,Sehnsucht,Rammstein,9,false,262706,1
Eifersucht,Sehnsucht,Rammstein,10,false,215866,1
Küss mich (Fellfrosch),Sehnsucht,Rammstein,11,false,210360,1
Sehnsucht,Sehnsucht,Rammstein,1,false,244426,1
Engel,Sehnsucht,Rammstein,2,false,264266,1
Tier,Sehnsucht,Rammstein,3,false,226066,1
Bestrafe mich,Sehnsucht,Rammstein,4,false,216866,1
Du hast,Sehnsucht,Rammstein,5,false,234226,1
Bück dich,Sehnsucht,Rammstein,6,false,201533,1
Spiel mit mir,Sehnsucht,Rammstein,7,false,285200,1
Klavier,Sehnsucht,Rammstein,8,false,262053,1
Alter Mann,Sehnsucht,Rammstein,9,false,262706,1
Eifersucht,Sehnsucht,Rammstein,10,false,215866,1
Küss mich (Fellfrosch),Sehnsucht,Rammstein,11,false,210360,1
Wollt ihr das Bett in Flammen sehen,Herzeleid (XXV Anniversary Edition – Remastered),Rammstein,1,false,315850,1
Der Meister,Herzeleid (XXV Anniversary Edition – Remastered),Rammstein,2,false,250558,1
Weisses Fleisch,Herzeleid (XXV Anniversary Edition – Remastered),Rammstein,3,false,215998,1
Asche zu Asche,Herzeleid (XXV Anniversary Edition – Remastered),Rammstein,4,false,231449,1
Seemann,Herzeleid (XXV Anniversary Edition – Remastered),Rammstein,5,false,287857,1
Du riechst so gut,Herzeleid (XXV Anniversary Edition – Remastered),Rammstein,6,false,291660,1
Das alte Leid,Herzeleid (XXV Anniversary Edition – Remastered),Rammstein,7,false,344227,1
Heirate mich,Herzeleid (XXV Anniversary Edition – Remastered),Rammstein,8,false,284648,1
Herzeleid,Herzeleid (XXV Anniversary Edition – Remastered),Rammstein,9,false,224705,1
Laichzeit,Herzeleid (XXV Anniversary Edition – Remastered),Rammstein,10,false,262798,1
Rammstein,Herzeleid (XXV Anniversary Edition – Remastered),Rammstein,11,false,267743,1
Zick Zack,Zick Zack,Rammstein,1,false,244365,1
Zick Zack - RMX by Boys Noize,Zick Zack,Rammstein,2,false,240929,1
Zick Zack - RMX by Boys Noize - Instrumental,Zick Zack,Rammstein,3,false,269766,1
Zick Zack - RMX by Boys Noize,Zick Zack (RMX by Boys Noize),Rammstein,1,false,240929,1
Zick Zack - RMX by Boys Noize - Instrumental,Zick Zack (RMX by Boys Noize),Rammstein,2,false,269766,1
London Town - Mixed,DJ-Kicks: Jayda G,Jayda-G,1,false,264771,1
You're a Melody - Mixed,DJ-Kicks: Jayda G,Jayda-G,2,false,157854,1
Taurus - Mixed,DJ-Kicks: Jayda G,Jayda-G,3,false,134062,1
Uman - Mixed,DJ-Kicks: Jayda G,Jayda-G,4,false,228616,1
Invasion - Mixed,DJ-Kicks: Jayda G,Jayda-G,5,false,113550,1
More Than Enough - Mixed,DJ-Kicks: Jayda G,Jayda-G,6,false,194082,1
I Want Your Body - Mixed,DJ-Kicks: Jayda G,Jayda-G,7,false,171338,1
Just Can't Stay Away - Mixed,DJ-Kicks: Jayda G,Jayda-G,8,false,175827,1
90's Prostitution Racket - Mixed,DJ-Kicks: Jayda G,Jayda-G,9,false,197051,1
Stars (Dos Cult Mix) - Mixed,DJ-Kicks: Jayda G,Jayda-G,10,false,211624,1
Bitumen - Mixed,DJ-Kicks: Jayda G,Jayda-G,11,false,195345,1
Gardenia - Mixed,DJ-Kicks: Jayda G,Jayda-G,12,false,179112,1
In 10000 Places - Mixed,DJ-Kicks: Jayda G,Jayda-G,13,false,219894,1
Good Ol'Fashioned Rugs - Mixed,DJ-Kicks: Jayda G,Jayda-G,14,false,196861,1
All I Need (DJ-Kicks) - Mixed,DJ-Kicks: Jayda G,Jayda-G,15,false,311327,1
Diana (You Don't Even Know) - Mixed,DJ-Kicks: Jayda G,Jayda-G,16,false,192725,1
Hold Your Head Up - Mixed,DJ-Kicks: Jayda G,Jayda-G,17,false,201991,1
Rejoice! (People C'mon) (Spen's New Vocal Mix) - Mixed,DJ-Kicks: Jayda G,Jayda-G,18,false,255194,1
Tonite (Detroit Mix) - Mixed,DJ-Kicks: Jayda G,Jayda-G,19,false,166064,1
Homesick - Mixed,DJ-Kicks: Jayda G,Jayda-G,20,false,235345,1
Unifying the Center (Abstract),Significant Changes,Jayda-G,1,false,193640,1
Renewal (Hyla Mix),Significant Changes,Jayda-G,2,false,298146,1
Stanley’s Get Down (No Parking on the DF),Significant Changes,Jayda-G,3,false,322533,1
Leave Room 2 Breathe,Significant Changes,Jayda-G,4,false,420506,1
Orca’s Reprise,Significant Changes,Jayda-G,5,false,295120,1
Missy Knows What’s Up,Significant Changes,Jayda-G,6,false,466933,1
Sunshine in the Valley,Significant Changes,Jayda-G,7,false,343573,1
Move to the Front (Disco Mix),Significant Changes,Jayda-G,8,false,320893,1
Conclusion,Significant Changes,Jayda-G,9,false,168480,1
Leave Room 2 Breathe - Edit,Significant Changes,Jayda-G,1,false,255382,2
Move to the Front (Disco Mix) - Edit,Significant Changes,Jayda-G,2,false,199932,2
Stanley’s Get Down (No Parking on the DF) - Edit,Significant Changes,Jayda-G,3,false,237899,2
Unifying the Center (Abstract),Significant Changes,Jayda-G,1,false,193640,1
Renewal (Hyla Mix),Significant Changes,Jayda-G,2,false,298146,1
Stanley’s Get Down (No Parking on the DF),Significant Changes,Jayda-G,3,false,322533,1
Leave Room 2 Breathe,Significant Changes,Jayda-G,4,false,420506,1
Orca’s Reprise,Significant Changes,Jayda-G,5,false,295120,1
Missy Knows What’s Up,Significant Changes,Jayda-G,6,false,466933,1
Sunshine in the Valley,Significant Changes,Jayda-G,7,false,343573,1
Move to the Front (Disco Mix),Significant Changes,Jayda-G,8,false,320893,1
Conclusion,Significant Changes,Jayda-G,9,false,168480,1
Mine O' Mine,Mine O' Mine,Jayda-G,1,false,193938,1
Mine O' Mine,Mine O' Mine,Jayda-G,1,false,193938,1
All I Need - DJ-Kicks,All I Need (DJ-Kicks),Jayda-G,1,false,359438,1
All I Need (DJ-Kicks) - Edit,All I Need (DJ-Kicks),Jayda-G,2,false,219848,1
Black Rain - Jayda G Remix,Black Rain (Jayda G Remix),Jayda-G,1,false,251786,1
Black Rain,Black Rain (Jayda G Remix),Jayda-G,2,false,231266,1
Both Of Us - Edit,Both Of Us / Are U Down,Jayda-G,1,false,229424,1
Are U Down,Both Of Us / Are U Down,Jayda-G,2,true,257841,1
Both Of Us,Both Of Us / Are U Down,Jayda-G,3,false,353568,1
Are U Down - Kootenay Klub Mix,Both Of Us / Are U Down,Jayda-G,4,false,260635,1
Both Of Us - Jayda G Sunset Bliss Mix,Both Of Us / Are U Down,Jayda-G,5,false,372976,1
Are U Down - Remix,Both Of Us / Are U Down,Jayda-G,6,true,240004,1
Cool (Jayda G Remix),Cool (Jayda G Remix),Jayda-G,1,false,246386,1
Both Of Us - Edit,Both Of Us / Are U Down,Jayda-G,1,false,229424,1
Both Of Us,Both Of Us / Are U Down,Jayda-G,2,false,353568,1
Are U Down,Both Of Us / Are U Down,Jayda-G,3,true,257841,1
Both Of Us - Jayda G Sunset Bliss Mix,Both Of Us / Are U Down,Jayda-G,4,false,372976,1
Are U Down - Remix,Both Of Us / Are U Down,Jayda-G,5,true,240004,1
Both Of Us - Jayda G Sunset Bliss Mix,Both Of Us (Jayda G Sunset Bliss Mix),Jayda-G,1,false,372976,1
Both Of Us - Edit,Both Of Us (Jayda G Sunset Bliss Mix),Jayda-G,2,false,229424,1
Both Of Us,Both Of Us (Jayda G Sunset Bliss Mix),Jayda-G,3,false,353568,1
Both Of Us - Edit,Both Of Us,Jayda-G,1,false,229424,1
Both Of Us,Both Of Us,Jayda-G,2,false,353568,1
Stanley’s Get Down (No Parking on the DF) - Honey Dijon Remix,Significant Changes (Remixes),Jayda-G,1,false,477535,1
Move to the Front - Dâm-Funk Re-Freak,Significant Changes (Remixes),Jayda-G,2,false,463583,1
Missy Knows What's Up - DJ Fett Burger's F. Second Try Remix,Significant Changes (Remixes),Jayda-G,3,false,480000,1
Stanley’s Get Down (No Parking on the DF) - Honey Dijon Remix (Instrumental),Significant Changes (Remixes),Jayda-G,4,false,475472,1
Stanley’s Get Down (No Parking on the DF) - Honey Dijon Remix,Significant Changes (Remixes),Jayda-G,1,false,477535,1
Move to the Front - Disco Mix [Dâm-Funk Re-Freak],Significant Changes (Remixes),Jayda-G,2,false,463583,1
Missy Knows What's Up - DJ Fett Burger's F. Second Try Remix,Significant Changes (Remixes),Jayda-G,3,false,480000,1
Stanley’s Get Down (No Parking on the DF) - Honey Dijon Remix (Instrumental),Significant Changes (Remixes),Jayda-G,4,false,475472,1
Stanley’s Get Down (No Parking on the DF) - Honey Dijon Remix,Stanley’s Get Down (No Parking on the DF) [Honey Dijon Remix],Jayda-G,1,false,477535,1
Stanley’s Get Down (No Parking on the DF) - Honey Dijon Remix,Stanley’s Get Down (No Parking on the DF) (Honey Dijon Remix),Jayda-G,1,false,477535,1
Move to the Front (Disco Mix) - Edit,Move to the Front (Disco Mix),Jayda-G,1,false,199932,1
Move to the Front (Disco Mix),Move to the Front (Disco Mix),Jayda-G,2,false,320893,1
Leave Room 2 Breathe - Edit,Move to the Front (Disco Mix),Jayda-G,3,false,255382,1
Move to the Front (Disco Mix) - Edit,Move to the Front (Disco Mix),Jayda-G,1,false,199932,1
Move to the Front (Disco Mix),Move to the Front (Disco Mix),Jayda-G,2,false,320893,1
Leave Room 2 Breathe - Edit,Move to the Front (Disco Mix),Jayda-G,3,false,255382,1
Move to the Front (Disco Mix) - Edit,Move to the Front (Disco Mix),Jayda-G,1,false,199932,1
Leave Room 2 Breathe - Edit,Leave Room 2 Breathe,Jayda-G,1,false,255382,1
Leave Room 2 Breathe,Leave Room 2 Breathe,Jayda-G,2,false,416473,1
Interlude Lado A,Lado A Lado B,Victor-Manuelle,1,false,4000,1
Vamo' a Ver Si el Gas Pela (feat. Miky Woodz & Marvin Santiago),Lado A Lado B,Victor-Manuelle,2,false,184089,1
Devuélveme un Te Amo,Lado A Lado B,Victor-Manuelle,3,false,225362,1
Decidí Tener Pantalones,Lado A Lado B,Victor-Manuelle,4,false,276726,1
Esta Noche Te Conviene,Lado A Lado B,Victor-Manuelle,5,false,243670,1
Besito Suave (feat. Farina),Lado A Lado B,Victor-Manuelle,6,false,210916,1
No La Culpes,Lado A Lado B,Victor-Manuelle,7,false,265855,1
Llévame Suave,Lado A Lado B,Victor-Manuelle,8,false,256539,1
Víctimas las Dos,Lado A Lado B,Victor-Manuelle,9,false,257614,1
Interlude Lado B,Lado A Lado B,Victor-Manuelle,10,false,26761,1
La Disputa,Lado A Lado B,Victor-Manuelle,11,false,442370,1
La Vida De Un Artista,Lado A Lado B,Victor-Manuelle,12,false,276068,1
Vete y Pregona,Lado A Lado B,Victor-Manuelle,13,false,304397,1
Si Es Cuestión De Imaginar,Lado A Lado B,Victor-Manuelle,14,false,212459,1
Rumba De Esquina,Lado A Lado B,Victor-Manuelle,15,false,346378,1
La Reunión,Lado A Lado B,Victor-Manuelle,16,false,346878,1
Amaneció En El Barrio,Lado A Lado B,Victor-Manuelle,17,false,342926,1
Ya Se Ven las Bombillitas,Memorias de Navidad,Victor-Manuelle,1,false,274786,1
Quiero Parranda,Memorias de Navidad,Victor-Manuelle,2,false,238013,1
Cántico Isabelino (Para Desearte),Memorias de Navidad,Victor-Manuelle,3,false,233973,1
Ay Ven en Navidad,Memorias de Navidad,Victor-Manuelle,4,false,285320,1
PR Está en Mi Casa,Memorias de Navidad,Victor-Manuelle,5,false,254053,1
Travesía de los Reyes,Memorias de Navidad,Victor-Manuelle,6,false,292293,1
Parranda en Boogaloo,Memorias de Navidad,Victor-Manuelle,7,false,290253,1
El Pavochón (feat. Charlie Aponte),Memorias de Navidad,Victor-Manuelle,8,false,255306,1
Dale Dale,Memorias de Navidad,Victor-Manuelle,9,false,244746,1
Me Quedé Puyú,Memorias de Navidad,Victor-Manuelle,10,false,275680,1
Esencia y Cultura,Memorias de Navidad,Victor-Manuelle,11,false,220533,1
Yo Vivo,Memorias de Navidad,Victor-Manuelle,12,false,223613,1
Amarte Duro (feat. Farruko),25/7,Victor-Manuelle,1,false,250706,1
Nada Nos Separará,25/7,Victor-Manuelle,2,false,230546,1
Hasta Que Me Dé la Gana,25/7,Victor-Manuelle,3,false,257293,1
